"","player_api_id","ovr_rating","gk_rating","id","player_name","player_fifa_api_id","birthday","height","weight"
"4329",42387,74,151,2179,"Daniele Cacia",45129,"1983-08-23 00:00:00",182.88,163
"4330",42388,82,177,4266,"Hugo Campagnaro",123603,"1980-06-27 00:00:00",180.34,187
"4331",42390,73,367,3303,"Ferdinando Coppola",7674,"1978-06-10 00:00:00",187.96,190
"4332",42393,66,94,3892,"Giuseppe Gemiti",123620,"1981-05-03 00:00:00",175.26,154
"4333",42396,70,142,6098,"Leonardo Martin Miglionico",168397,"1980-01-31 00:00:00",185.42,187
"4334",42420,72,143,3004,"Emmanuel Cascione",169387,"1983-09-22 00:00:00",187.96,176
"4335",42422,84,412,9427,"Samir Handanovic",162835,"1984-07-14 00:00:00",193.04,196
"4336",42425,73,122,2459,"Davide Moscardelli",138871,"1980-02-03 00:00:00",185.42,176
"4337",42429,62,317,7231,"Maurizio Pugliesi",139691,"1976-12-21 00:00:00",187.96,174
"4338",42431,75,148,180,"Adrian Ricchiuti",169383,"1978-06-30 00:00:00",167.64,159
"4339",42433,73,134,3483,"Francesco Valiani",169388,"1980-10-29 00:00:00",172.72,154
"4340",42434,75,133,9083,"Roberto Vitiello",138920,"1983-05-08 00:00:00",175.26,154
"4341",42437,75,144,8946,"Riccardo Meggiorini",188506,"1985-09-04 00:00:00",182.88,172
"4342",42443,68,89,377,"Alessandro Frara",101904,"1982-11-07 00:00:00",177.8,159
"4343",42460,64,130,294,"Alberto Giuliatto",178492,"1983-09-17 00:00:00",180.34,170
"4344",42463,70,55,4076,"Gustavo Lazzaretti",180724,"1984-03-09 00:00:00",185.42,185
"4345",42466,68,130,713,"Andrea Russotto",161693,"1988-05-25 00:00:00",175.26,146
"4346",42478,72,354,10693,"Vlada Avramov",113188,"1979-04-05 00:00:00",187.96,179
"4347",42479,82,150,1449,"Bruno Soriano",184120,"1984-06-12 00:00:00",182.88,161
"4348",42482,73,143,402,"Alessio Sestu",163989,"1983-09-29 00:00:00",177.8,161
"4349",42491,74,48,5443,"Juan Gomez",203671,"1985-05-20 00:00:00",180.34,165
"4350",42502,76,377,7333,"Michael Agazzi",123586,"1984-07-03 00:00:00",187.96,187
"4351",42511,71,143,8939,"Riccardo Allegretti",51781,"1978-02-15 00:00:00",170.18,154
"4352",42522,59,127,4369,"Ildefons Lima,31",141029,"1979-12-10 00:00:00",190.5,194
"4353",42524,72,92,3268,"Federico Piovaccari",170309,"1984-09-01 00:00:00",180.34,170
"4354",42527,73,133,7348,"Michael Dingsdag",18886,"1982-10-18 00:00:00",187.96,163
"4355",42534,71,143,3935,"Gonzalo Garcia",145909,"1983-10-13 00:00:00",182.88,172
"4356",42536,66,51,8096,"Oguzhan Turk",163664,"1986-05-17 00:00:00",175.26,154
"4357",42554,55,40,6177,"Lionel Pizzinat",105314,"1977-08-09 00:00:00",182.88,165
"4358",42568,76,71,3903,"Gladstone",139776,"1985-01-29 00:00:00",182.88,174
"4359",42573,74,358,5064,"Joey Didulica",47092,"1977-10-14 00:00:00",190.5,172
"4360",42576,72,139,3841,"Gijs Luirink",137696,"1983-09-12 00:00:00",187.96,179
"4361",42579,78,148,10283,"Tiberio Guarente",162145,"1985-11-01 00:00:00",182.88,163
"4362",42581,73,155,10666,"Vincenzo Italiano",7808,"1977-12-10 00:00:00",170.18,157
"4363",42582,71,126,864,"Antimo Iunco",162147,"1984-06-10 00:00:00",172.72,150
"4364",42583,69,129,9802,"Simon Laner",188617,"1984-01-28 00:00:00",182.88,165
"4365",42592,76,348,5819,"Khalid Sinouh",7833,"1975-05-02 00:00:00",190.5,190
"4366",42594,74,125,9340,"Ryan Donk",178255,"1986-03-30 00:00:00",193.04,176
"4367",42596,70,145,5676,"Kees Luijckx",178414,"1986-02-11 00:00:00",190.5,187
"4368",42598,79,124,4842,"Jeremain Lens",178416,"1987-11-24 00:00:00",177.8,161
"4369",42600,68,125,9197,"Romano Perticone",171721,"1986-08-13 00:00:00",182.88,165
"4370",42601,73,145,7899,"Nico Pulzetti",157801,"1984-02-13 00:00:00",175.26,154
"4371",42634,61,116,10443,"Tommaso Vailatti",168455,"1986-01-02 00:00:00",182.88,168
"4372",42645,76,140,9826,"Simone Padoin",102056,"1984-03-18 00:00:00",177.8,172
"4373",42647,69,126,2967,"Emanuele Pesoli",165244,"1980-08-31 00:00:00",187.96,181
"4374",42650,72,141,1976,"Cristian Raimondi",137151,"1981-04-30 00:00:00",182.88,172
"4375",42651,75,149,6260,"Luca Rigoni",138918,"1984-12-07 00:00:00",185.42,168
"4376",42652,72,114,395,"Alessandro Sgrigna",177589,"1980-04-24 00:00:00",177.8,176
"4377",42664,73,122,24,"Abdelkader Ghezzal",178063,"1984-12-05 00:00:00",182.88,172
"4378",42691,73,101,2733,"Domenico Maietta",137774,"1982-08-03 00:00:00",182.88,165
"4379",42692,76,371,2192,"Daniele Padelli",162297,"1985-10-25 00:00:00",190.5,181
"4380",42693,74,48,5524,"Julien Palmieri",182166,"1986-12-07 00:00:00",170.18,146
"4381",42695,69,146,9623,"Sebastien Piocelle",5267,"1978-11-10 00:00:00",177.8,165
"4382",42696,72,125,3835,"Gianvito Plasmati",178066,"1983-01-28 00:00:00",198.12,194
"4383",42702,77,383,9293,"Rubinho",135073,"1982-08-04 00:00:00",182.88,198
"4384",42703,70,136,2819,"Dwight Tiendalli",172630,"1985-10-21 00:00:00",175.26,161
"4385",42704,74,129,10331,"Timothy Derijck",177571,"1987-05-25 00:00:00",185.42,183
"4386",42705,67,134,3344,"Ferne Snoyl",162963,"1985-03-08 00:00:00",177.8,170
"4387",42706,73,128,1195,"Benjamin De Ceulaer",122792,"1983-12-19 00:00:00",175.26,163
"4388",42707,70,150,5222,"Joonas Kolkka",100940,"1974-09-28 00:00:00",175.26,154
"4389",42710,70,346,6490,"Maikel Aerts",49919,"1976-06-26 00:00:00",195.58,201
"4390",42712,66,132,8317,"Pascal Bosschaart",15704,"1980-02-28 00:00:00",182.88,181
"4391",42714,77,131,9260,"Royston Drenthe",177752,"1987-04-08 00:00:00",167.64,172
"4392",42715,68,136,6208,"Lorenzo Davids",179901,"1986-09-04 00:00:00",180.34,170
"4393",42771,72,130,4061,"Guillermo Molins",187337,"1988-09-26 00:00:00",185.42,183
"4394",42773,73,142,6355,"Luis Filipe",20776,"1979-06-14 00:00:00",182.88,165
"4395",42812,64,145,2600,"Didier Dheedene",6190,"1972-01-22 00:00:00",182.88,176
"4396",42824,72,158,730,"Andreas Lasnik",152265,"1983-11-09 00:00:00",182.88,163
"4397",42829,72,356,4820,"Jelle ten Rouwelaar",28050,"1980-12-24 00:00:00",185.42,187
"4398",42852,63,99,8232,"Pa Saikou Kujabi",166779,"1986-12-10 00:00:00",172.72,159
"4399",42860,79,128,11061,"Zlatko Junuzovic",173474,"1987-09-26 00:00:00",172.72,152
"4400",42873,77,168,726,"Andreas Ivanschitz",42521,"1983-10-15 00:00:00",182.88,181
"4401",42898,73,340,10321,"Timo Ochs",101482,"1981-10-17 00:00:00",187.96,194
"4402",42901,75,152,3143,"Ezequiel Alejo Carboni",143183,"1979-04-04 00:00:00",177.8,174
"4403",42909,73,363,8786,"Ramazan Oezcan",152211,"1984-06-28 00:00:00",187.96,185
"4404",42929,65,336,4014,"Gregorz Szamotulski",148770,"1976-05-13 00:00:00",187.96,198
"4405",42944,70,140,5484,"Juergen Saeumel",103933,"1984-09-08 00:00:00",180.34,170
"4406",42971,73,116,3099,"Erwin Hoffer",159354,"1987-04-14 00:00:00",177.8,159
"4407",43006,71,355,4128,"Hans-Peter Berger",152139,"1981-09-28 00:00:00",177.8,176
"4408",43008,69,128,6917,"Markus Berger",161975,"1985-01-21 00:00:00",185.42,176
"4409",43049,68,123,158,"Adnan Mravac",139305,"1982-04-10 00:00:00",193.04,185
"4410",43061,77,145,1751,"Christian Fuchs",139313,"1986-04-07 00:00:00",185.42,190
"4411",43096,66,132,5181,"Jonathan Lacourt",176530,"1986-08-17 00:00:00",180.34,157
"4412",43097,62,86,9774,"Silva de Souza Eudis",170615,"1983-08-05 00:00:00",177.8,159
"4413",43135,61,116,4639,"Jan Polak",181223,"1989-03-26 00:00:00",187.96,172
"4414",43138,69,130,4952,"Jiri Bilek",181238,"1983-11-04 00:00:00",185.42,176
"4415",43158,71,135,2162,"Daniel Pudil",181247,"1985-09-27 00:00:00",185.42,181
"4416",43208,74,114,8713,"Radoslav Zabavnik",141092,"1980-09-16 00:00:00",180.34,176
"4417",43210,77,150,7416,"Michal Kadlec",167308,"1984-12-13 00:00:00",185.42,168
"4418",43211,75,146,4644,"Jan Simak",50997,"1978-10-13 00:00:00",182.88,181
"4419",43217,67,118,2420,"David Strihavka",180849,"1983-03-04 00:00:00",195.58,201
"4420",43223,70,130,7567,"Milan Petrzela",181199,"1983-06-19 00:00:00",170.18,143
"4421",43230,67,327,9046,"Robert Olejnik",178485,"1986-11-26 00:00:00",187.96,183
"4422",43243,64,325,759,"Andrew McNeil",183238,"1987-01-19 00:00:00",180.34,183
"4423",43246,71,121,9978,"Stephen Craigan",51304,"1976-10-29 00:00:00",182.88,176
"4424",43247,75,155,1701,"Chris Baird",138289,"1982-02-25 00:00:00",180.34,163
"4425",43248,79,132,5218,"Jonny Evans",169588,"1988-01-02 00:00:00",187.96,170
"4426",43250,69,140,9435,"Sammy Clingan",155530,"1984-01-13 00:00:00",180.34,161
"4427",43251,67,124,10007,"Steve Jones",11292,"1976-10-25 00:00:00",177.8,146
"4428",43252,69,123,7351,"Michael Duff",140975,"1978-01-11 00:00:00",185.42,163
"4429",43259,72,124,3751,"George McCartney",50455,"1981-04-29 00:00:00",182.88,168
"4430",43268,72,125,8276,"Paddy McCourt",140453,"1983-12-16 00:00:00",177.8,154
"4431",43275,66,121,10743,"Warren Feeney",19365,"1981-01-17 00:00:00",177.8,146
"4432",43279,77,128,2365,"David Healy",100580,"1979-08-05 00:00:00",172.72,150
"4433",43280,81,141,6982,"Martin Laursen",13111,"1977-07-26 00:00:00",190.5,183
"4434",43282,70,346,2084,"Dani Mallo",110146,"1979-01-25 00:00:00",185.42,183
"4435",43283,80,395,2893,"Eduardo",163873,"1982-09-19 00:00:00",187.96,185
"4436",43284,62,139,8498,"Pedro Costa",138934,"1981-11-21 00:00:00",167.64,154
"4437",43285,65,133,1552,"Carlos Fernandes",1229,"1978-05-05 00:00:00",187.96,172
"4438",43289,70,54,7225,"Mauricio",163011,"1976-07-05 00:00:00",193.04,196
"4439",43290,76,139,10571,"Vandinho",163014,"1978-01-15 00:00:00",182.88,168
"4440",43291,75,153,744,"Andres Madrid",143136,"1981-07-29 00:00:00",182.88,172
"4441",43293,70,139,2451,"Davide Dias,23",148601,"1983-04-12 00:00:00",177.8,159
"4442",43294,75,140,1456,"Bruno Vilela Gama",164852,"1987-11-15 00:00:00",175.26,163
"4443",43295,68,143,8902,"Ricardo Chaves",142137,"1977-10-27 00:00:00",182.88,170
"4444",43296,73,117,7081,"Matheus",176495,"1983-01-15 00:00:00",175.26,150
"4445",43303,71,67,1835,"Cicero",164361,"1986-05-08 00:00:00",187.96,187
"4446",43305,70,135,1515,"Candido Costa",163016,"1981-05-30 00:00:00",177.8,161
"4447",43307,75,135,5015,"Joao Tomas",139073,"1975-05-27 00:00:00",187.96,185
"4448",43310,75,131,7760,"Nabil Baha",6591,"1981-08-12 00:00:00",180.34,174
"4449",43313,71,349,6851,"Mariusz Pawelek",148518,"1981-03-17 00:00:00",185.42,179
"4450",43317,67,134,111,"Adam Kokoszka",174665,"1986-10-06 00:00:00",187.96,181
"4451",43319,83,139,4555,"Jakub Blaszczykowski",164994,"1985-12-14 00:00:00",175.26,170
"4452",43321,65,121,8641,"Piotr Brozek",105834,"1983-04-21 00:00:00",177.8,163
"4453",43329,80,122,5600,"Kalu Uche",52401,"1982-11-15 00:00:00",177.8,174
"4454",43338,71,62,1925,"Cosmin Moti",147899,"1984-12-03 00:00:00",182.88,163
"4455",43341,79,131,9906,"Stefan Daniel Radu",165109,"1986-10-22 00:00:00",182.88,174
"4456",43345,56,43,1922,"Cornel Predescu",227801,"1987-12-21 00:00:00",177.8,168
"4457",43348,65,47,164,"Adrian Cristea",152920,"1983-11-30 00:00:00",177.8,161
"4458",43372,77,146,8661,"Piti",153934,"1981-05-26 00:00:00",177.8,174
"4459",43374,73,147,4722,"Javier Baraja",114038,"1980-08-24 00:00:00",177.8,174
"4460",43375,79,144,7550,"Mikel Rico",146111,"1984-11-04 00:00:00",177.8,168
"4461",45174,77,151,7601,"Miralem Sulejmani",179560,"1988-12-05 00:00:00",177.8,170
"4462",45182,65,328,4643,"Jan Seda",180896,"1985-12-17 00:00:00",190.5,196
"4463",45189,74,135,4640,"Jan Rajnoch",180922,"1981-09-30 00:00:00",185.42,168
"4464",45204,74,55,10444,"Tommer Hemed",204276,"1987-05-02 00:00:00",185.42,176
"4465",45205,71,43,6571,"Maor Bar Buzaglo",169053,"1988-01-14 00:00:00",175.26,159
"4466",45220,79,46,328,"Alejandro Daro Gomez",143076,"1988-02-15 00:00:00",165.1,150
"4467",45237,76,120,8423,"Paulao",179876,"1982-08-06 00:00:00",187.96,194
"4468",45241,73,131,5010,"Joao Ribeiro",183740,"1987-08-13 00:00:00",177.8,161
"4469",45244,76,130,927,"Antunes",178424,"1987-04-01 00:00:00",175.26,152
"4470",45245,66,324,5537,"Julio Coelho",178103,"1984-07-18 00:00:00",177.8,161
"4471",45246,66,133,2922,"Elias",157980,"1981-09-04 00:00:00",177.8,168
"4472",45249,69,60,8905,"Ricardo Dani",177993,"1982-01-30 00:00:00",177.8,176
"4473",45254,71,118,6927,"Markus Suttner",169345,"1987-04-16 00:00:00",177.8,161
"4474",45256,71,126,9292,"Rubin Okotie",169348,"1987-06-06 00:00:00",187.96,190
"4475",45272,74,132,3424,"Florian Klein",161857,"1986-11-17 00:00:00",182.88,159
"4476",45280,70,132,8066,"Nuno Pinto",179884,"1986-08-06 00:00:00",175.26,159
"4477",45285,71,115,10549,"Valdomiro",136074,"1979-12-06 00:00:00",190.5,192
"4478",45286,70,124,8061,"Nuno Coelho",177137,"1987-11-23 00:00:00",182.88,168
"4479",45294,75,78,10270,"Tiago Gomes",138981,"1986-07-29 00:00:00",177.8,176
"4480",45306,77,383,8730,"Rafael Bracalli",178571,"1981-05-05 00:00:00",185.42,172
"4481",45307,67,47,10670,"Vinicius",177905,"1986-05-16 00:00:00",185.42,163
"4482",45308,64,121,11040,"Ze Vitor",177901,"1982-02-11 00:00:00",175.26,163
"4483",45311,65,136,9130,"Rodrigo Silva",175813,"1983-06-15 00:00:00",182.88,157
"4484",45312,70,45,1600,"Cassio",177902,"1983-11-25 00:00:00",185.42,172
"4485",45316,73,128,6523,"Mano",184807,"1987-04-09 00:00:00",170.18,148
"4486",45335,67,135,1514,"Camora",191058,"1986-09-21 00:00:00",177.8,150
"4487",45340,68,88,7719,"Mourtala Diakite",174805,"1980-10-01 00:00:00",187.96,176
"4488",45352,70,112,5593,"Kaka",178056,"1981-05-16 00:00:00",185.42,174
"4489",45355,68,135,3348,"Ferreira Gomes Paulo Sergio,22",177936,"1981-07-21 00:00:00",182.88,185
"4490",45357,65,48,10688,"Vitor Vinha",171699,"1986-11-11 00:00:00",182.88,157
"4491",45359,69,96,7500,"Miguel Pedro",8210,"1983-11-06 00:00:00",175.26,154
"4492",45371,59,133,7321,"Mercio",148298,"1980-05-26 00:00:00",175.26,159
"4493",45376,71,75,3600,"Fredy",193461,"1990-03-27 00:00:00",170.18,150
"4494",45400,70,101,9222,"Ronnie Schwartz",172555,"1989-08-29 00:00:00",182.88,176
"4495",45413,74,58,3098,"Ervin Zukanovic",190931,"1987-02-11 00:00:00",187.96,187
"4496",45418,74,123,5302,"Jos Hooiveld",139701,"1983-04-22 00:00:00",193.04,183
"4497",45435,66,131,729,"Andreas Landgren",181381,"1989-03-17 00:00:00",175.26,163
"4498",45440,74,137,3491,"Francisco Chica",161863,"1985-05-17 00:00:00",175.26,170
"4499",45457,76,141,7931,"Nicolas Bertolo",177537,"1986-02-01 00:00:00",177.8,165
"4500",45460,69,90,8170,"Ondrej Svejdik",178522,"1982-12-03 00:00:00",187.96,181
"4501",45461,67,117,10378,"Tom Hiariej",186453,"1988-07-25 00:00:00",177.8,163
"4502",45462,71,150,2232,"Danny Holla",178556,"1987-12-31 00:00:00",177.8,163
"4503",45464,69,130,6614,"Marcel De Jong",164581,"1986-10-15 00:00:00",175.26,161
"4504",45466,72,160,6621,"Marcel Meeuwis",148808,"1980-10-31 00:00:00",172.72,154
"4505",45469,62,49,7782,"Naim Aarab",175999,"1988-02-07 00:00:00",187.96,179
"4506",45470,66,118,2751,"Dominique Kivuvu",177630,"1987-09-16 00:00:00",187.96,192
"4507",45473,71,131,9377,"Saidi Ntibazonkiza",179563,"1987-05-01 00:00:00",170.18,141
"4508",45481,68,136,7880,"Nick van der Velden",162335,"1981-12-16 00:00:00",187.96,172
"4509",45482,66,135,7572,"Milano Koenders",172858,"1986-07-31 00:00:00",182.88,192
"4510",45483,66,44,4122,"Hans Mulder",193059,"1987-04-27 00:00:00",180.34,168
"4511",45485,67,116,949,"Arjan Swinkels",178140,"1984-10-15 00:00:00",182.88,179
"4512",45488,65,124,4830,"Jens Janse",178139,"1986-07-01 00:00:00",185.42,163
"4513",45490,66,116,5208,"Jonathan Wilmet",178141,"1986-01-07 00:00:00",182.88,161
"4514",45492,67,343,9054,"Robert Zwinkels",178211,"1983-05-04 00:00:00",185.42,181
"4515",45496,70,127,1734,"Christiaan Kum",178187,"1985-09-13 00:00:00",182.88,154
"4516",45497,61,131,6120,"Levi Schwiebbe",178212,"1986-09-13 00:00:00",182.88,157
"4517",45500,68,133,9652,"Sepp De Roover",177572,"1984-11-12 00:00:00",180.34,165
"4518",45502,63,92,7804,"Nathan Rutjes",177893,"1983-12-01 00:00:00",185.42,152
"4519",45503,64,89,2518,"Dele Adeleye",178259,"1988-12-25 00:00:00",187.96,168
"4520",45505,68,153,9490,"Sani Kaita",175735,"1986-05-02 00:00:00",177.8,141
"4521",45571,66,331,1169,"Ben Hamer",170008,"1987-11-20 00:00:00",193.04,172
"4522",45587,61,118,8330,"Patrick Ada",193639,"1985-01-14 00:00:00",182.88,198
"4523",45588,72,125,3749,"George Friend",188168,"1987-10-19 00:00:00",187.96,183
"4524",45592,67,140,4407,"Isaiah Osbourne",172265,"1987-11-05 00:00:00",187.96,174
"4525",45596,63,105,7391,"Michael Paton",189448,"1989-03-25 00:00:00",177.8,172
"4526",45605,76,119,278,"Albert Crusat",110375,"1982-05-13 00:00:00",165.1,143
"4527",45701,62,45,3385,"Filipe",189640,"1987-05-28 00:00:00",177.8,159
"4528",45744,81,126,170,"Adrian Lopez",173818,"1988-01-08 00:00:00",182.88,161
"4529",45749,82,59,1178,"Benat Etxebarria",177600,"1987-02-19 00:00:00",175.26,159
"4530",45778,64,52,1051,"Aurelien Joachim",175721,"1986-08-10 00:00:00",185.42,181
"4531",45780,61,126,6829,"Mario Mutsch",175724,"1984-09-03 00:00:00",175.26,163
"4532",45815,61,45,155,"Adnan Alisic",156656,"1984-02-10 00:00:00",180.34,157
"4533",45816,66,126,145,"Adil Auassar",185171,"1986-10-06 00:00:00",187.96,187
"4534",45821,63,57,7723,"Moussa Kalisse",148621,"1983-05-18 00:00:00",175.26,154
"4535",45824,68,49,4083,"Guy Ramos",196898,"1985-08-16 00:00:00",182.88,183
"4536",45830,73,104,3541,"Frank Demouge",19976,"1982-06-25 00:00:00",190.5,201
"4537",45831,69,61,7655,"Mohamed El Makrini",215942,"1987-07-06 00:00:00",182.88,163
"4538",45832,60,147,1012,"Arturo ten Heuvel",149008,"1978-12-20 00:00:00",180.34,176
"4539",45833,68,146,1110,"Barry Maguire",187830,"1989-10-27 00:00:00",180.34,176
"4540",45835,65,42,8274,"Paco van Moorsel",207742,"1989-12-15 00:00:00",187.96,172
"4541",45836,67,338,7989,"Niki Maeenpaeae",135587,"1985-01-23 00:00:00",190.5,187
"4542",45837,69,60,5251,"Jordens Peters",169158,"1987-05-03 00:00:00",182.88,168
"4543",45839,71,55,3913,"Glynor Plet",199614,"1987-01-30 00:00:00",193.04,185
"4544",45840,63,49,10826,"Wim Raymaekers",163371,"1985-04-04 00:00:00",185.42,172
"4545",45852,67,125,4876,"Jeroen Drost",162364,"1987-01-21 00:00:00",182.88,163
"4546",45853,62,318,1107,"Barry Ditewig",148965,"1977-10-14 00:00:00",190.5,198
"4547",45860,74,122,9286,"Ruben Schaken",148854,"1982-04-03 00:00:00",172.72,163
"4548",45865,61,50,3014,"Emmerik de Vriese",139788,"1985-02-14 00:00:00",180.34,165
"4549",45872,66,137,211,"Ahmed Ammi",138539,"1981-01-19 00:00:00",180.34,165
"4550",45875,65,131,7978,"Niels Fleuren",158799,"1986-11-01 00:00:00",175.26,154
"4551",45879,73,133,10789,"Willem Janssen",158800,"1986-07-04 00:00:00",185.42,165
"4552",45882,65,126,3549,"Frank van Kouwen",158204,"1980-07-02 00:00:00",177.8,163
"4553",45888,63,120,3351,"Ferry de Regt",182619,"1988-08-29 00:00:00",190.5,172
"4554",45889,66,134,5648,"Karim Soltani",173395,"1984-08-29 00:00:00",177.8,154
"4555",45890,63,137,9846,"Sjors Verdellen",142166,"1981-11-29 00:00:00",182.88,183
"4556",45891,64,87,3769,"Gerard Aafjes",171247,"1985-01-27 00:00:00",187.96,187
"4557",45893,63,138,7095,"Mathieu Boots",171248,"1975-06-23 00:00:00",187.96,176
"4558",45898,65,58,7458,"Michiel Hemmen",207961,"1987-06-28 00:00:00",193.04,187
"4559",45917,65,46,9146,"Rogier Meijer",183932,"1981-09-05 00:00:00",185.42,154
"4560",45922,60,133,5058,"Joep van den Ouweland",158346,"1984-02-06 00:00:00",170.18,137
"4561",45944,75,126,10819,"Willy Overtoom",189534,"1986-09-02 00:00:00",170.18,148
"4562",45950,63,123,7625,"Mitchell Burgzorg",192217,"1987-07-25 00:00:00",170.18,163
"4563",45960,67,126,82,"Achmed Ahahaoui",171405,"1983-12-06 00:00:00",177.8,152
"4564",45996,62,38,9051,"Robert van Boxel",140026,"1983-01-20 00:00:00",187.96,185
"4565",46004,59,127,2062,"Damien Miceli",137561,"1984-10-27 00:00:00",177.8,165
"4566",46008,77,117,4507,"Jack Cork",169706,"1989-06-25 00:00:00",185.42,152
"4567",46010,78,132,9337,"Ryan Bertrand",169705,"1989-08-05 00:00:00",177.8,187
"4568",46014,63,118,8027,"Nils Fischer",183704,"1987-02-14 00:00:00",182.88,163
"4569",46015,70,133,7870,"Nicholas Law",173666,"1988-03-29 00:00:00",177.8,161
"4570",46023,69,52,4007,"Gregory Tade",204127,"1986-09-02 00:00:00",187.96,174
"4571",46030,77,144,1306,"Bolatti",183429,"1985-02-17 00:00:00",190.5,179
"4572",46056,70,50,1124,"Bart van Hintum",209378,"1987-01-16 00:00:00",177.8,165
"4573",46059,64,52,3082,"Erik Quekel",229211,"1987-04-16 00:00:00",180.34,168
"4574",46067,67,150,10298,"Tim Gilissen",148811,"1982-06-04 00:00:00",175.26,168
"4575",46078,76,157,7995,"Niklas Moisander",172862,"1985-09-29 00:00:00",182.88,170
"4576",46079,73,60,3113,"Etienne Reijnen",202540,"1987-04-05 00:00:00",190.5,187
"4577",46085,65,53,608,"Anco Jansen",186887,"1989-03-09 00:00:00",182.88,196
"4578",46104,82,137,2792,"Dries Mertens",175943,"1987-05-06 00:00:00",170.18,134
"4579",46120,78,125,8050,"Nordin Amrabat",183108,"1987-03-31 00:00:00",177.8,170
"4580",46130,61,312,8574,"Peter van der Vlag",28157,"1977-12-05 00:00:00",187.96,165
"4581",46203,66,56,6952,"Martijn Barto",215609,"1984-08-23 00:00:00",185.42,176
"4582",46211,73,152,555,"Alvaro Anton",142451,"1983-12-28 00:00:00",177.8,154
"4583",46212,72,132,6026,"Leandro Grimi",179698,"1985-02-09 00:00:00",182.88,172
"4584",46217,66,139,9425,"Samir El Gaaouiri",148979,"1984-05-28 00:00:00",182.88,174
"4585",46221,66,124,4769,"Jean-Baptiste Pierazzi",178006,"1985-06-17 00:00:00",185.42,163
"4586",46224,70,354,2016,"Cyrille Merville",107261,"1982-04-14 00:00:00",180.34,165
"4587",46228,71,122,1050,"Aurelien Collin",184664,"1986-03-08 00:00:00",187.96,168
"4588",46230,67,140,1759,"Christian Kinkela",172297,"1982-05-25 00:00:00",175.26,159
"4589",46231,65,133,10487,"Tristan Lahaye",120044,"1983-02-16 00:00:00",177.8,150
"4590",46232,70,120,5041,"Joeel Sami",158420,"1984-11-13 00:00:00",190.5,205
"4591",46241,77,51,7295,"Mbaye Niang",204077,"1994-12-19 00:00:00",182.88,165
"4592",46242,74,119,1090,"Bakaye Traore",163678,"1985-03-06 00:00:00",185.42,170
"4593",46243,70,96,10896,"Yannick Cahuzac",167933,"1985-01-18 00:00:00",177.8,154
"4594",46244,69,57,3855,"Gilles Cioni",178360,"1984-06-14 00:00:00",165.1,143
"4595",46246,65,128,969,"Arnaud Maire",137324,"1979-03-06 00:00:00",180.34,170
"4596",46256,68,127,8128,"Olivier Auriac",49441,"1983-09-14 00:00:00",172.72,152
"4597",46261,71,110,10977,"Youssef Adnane",169784,"1985-07-16 00:00:00",177.8,157
"4598",46265,75,47,4318,"Ibrahim Sissoko",156623,"1991-11-29 00:00:00",177.8,157
"4599",46289,78,107,4376,"Imanol Agirretxe",161793,"1987-02-24 00:00:00",187.96,170
"4600",46291,67,113,9709,"Sergio Zijler",184000,"1987-07-08 00:00:00",165.1,143
"4601",46295,74,122,6009,"Lautaro Acosta",188268,"1988-03-14 00:00:00",170.18,148
"4602",46297,79,151,1963,"Cristian Daniel Ansaldi",173306,"1986-09-20 00:00:00",180.34,168
"4603",46335,72,128,7294,"Mbaye Leye",177126,"1982-12-01 00:00:00",182.88,165
"4604",46337,62,115,5714,"Kenny Gillet",169394,"1986-01-03 00:00:00",177.8,172
"4605",46338,73,122,4865,"Jeremy Sorbon",167936,"1983-08-05 00:00:00",182.88,174
"4606",46342,69,115,489,"Alexandre Raineau",177568,"1986-06-21 00:00:00",177.8,157
"4607",46343,70,136,7943,"Nicolas Florentin",7738,"1978-02-16 00:00:00",182.88,168
"4608",46344,73,123,2934,"Elliot Grandin",169063,"1987-10-17 00:00:00",177.8,146
"4609",46345,65,99,5529,"Julien Toudic",176712,"1985-12-19 00:00:00",172.72,150
"4610",46349,79,120,7255,"Max-Alain Gradel",182945,"1987-11-30 00:00:00",175.26,152
"4611",46353,78,127,2240,"Danny Rose",169595,"1990-07-02 00:00:00",172.72,159
"4612",46354,74,141,5179,"Jonathan Howson",183422,"1988-05-21 00:00:00",180.34,170
"4613",46359,68,139,2904,"Eggert Jonsson",172398,"1988-08-18 00:00:00",187.96,159
"4614",46365,61,299,1004,"Artur Krysiak",183140,"1989-08-11 00:00:00",193.04,183
"4615",46374,77,140,6240,"Luca Antonelli",173204,"1987-02-11 00:00:00",182.88,174
"4616",46377,62,113,1932,"Craig Curran",179831,"1989-08-23 00:00:00",175.26,163
"4617",46381,57,43,5246,"Jordan Robertson",179862,"1988-02-12 00:00:00",182.88,174
"4618",46384,80,123,8263,"Pablo Piatti",183899,"1989-03-31 00:00:00",162.56,139
"4619",46386,70,138,1451,"Bruno Teles",191431,"1986-05-01 00:00:00",182.88,165
"4620",46391,74,139,9071,"Roberto Lago",173600,"1985-08-30 00:00:00",177.8,168
"4621",46392,68,120,2077,"Dani Abalo",184988,"1987-09-29 00:00:00",177.8,150
"4622",46403,81,133,10586,"Vedran Corluka",181786,"1986-02-05 00:00:00",193.04,185
"4623",46407,74,56,4793,"Jean-Sylvain Babin",176693,"1986-10-14 00:00:00",182.88,185
